,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2021-03-31,9.59000015258789,9.65999984741211,9.59000015258789,9.65999984741211,9.65999984741211,200,PEAR,,0.9927536546656394,0.007256345334360637,,,
2021-04-01,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10700,PEAR,,1.0,1e-05,0.040372706985832396,0.04036270698583239,
2021-04-05,9.6899995803833,9.805000305175781,9.649999618530273,9.805000305175781,9.805000305175781,1600,PEAR,-0.07741932980027366,0.9841916693706081,0.011738783397566555,-0.024378097602918314,-0.036116881000484866,-6.595174915342816
2021-04-06,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,0,PEAR,0.005917192546996741,1.0,1e-05,0.0,-1e-05,591.719254699674
2021-04-07,9.75,9.75,9.649999618530273,9.65999984741211,9.65999984741211,14000,PEAR,-0.08021390047067656,0.9897435506184896,-0.009306786129349941,-0.014788419505416095,-0.0054816333760661536,8.618861479766197
2021-04-08,10.0,10.0,9.835000038146973,9.835000038146973,9.835000038146973,1600,PEAR,-0.022674493005686358,0.9835000038146973,-0.016766813544793435,0.01811596205995225,0.03488277560474569,1.3523436009537677
2021-04-09,10.0,10.0,9.949999809265137,9.989999771118164,9.989999771118164,35900,PEAR,0.029744200826003375,0.9949999809265136,-0.0009910239350302097,0.015760013459074074,0.016751037394104284,-30.013604893505093
2021-04-12,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,PEAR,-0.01155394926408404,1.0,1e-05,0.0,-1e-05,-1155.394926408404
2021-04-13,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,PEAR,0.02396258520084782,1.0,1e-05,0.0,-1e-05,2396.2585200847816
2021-04-14,9.989999771118164,9.989999771118164,9.850000381469727,9.989999771118164,9.989999771118164,75100,PEAR,0.026826444125246596,0.9859860467611635,1e-05,0.0,-1e-05,2682.6444125246594
2021-04-15,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,100,PEAR,0.015564240700827181,1.0,1e-05,0.0,-1e-05,1556.424070082718
2021-04-16,10.0,10.0,9.720000267028809,9.890000343322754,9.890000343322754,148000,PEAR,-0.01313627614148083,0.9720000267028809,-0.011112310703610028,-0.010009952961612223,0.0011023577419978052,1.1821372252679436
2021-04-19,9.970000267028809,10.050000190734863,9.741000175476074,10.050000190734863,10.050000190734863,115700,PEAR,-0.013865778728736844,0.969253730408517,0.0079701912624645,0.016177941542755647,0.008207750280291148,-1.7397046409711054
2021-04-20,9.800000190734863,9.819999694824219,9.75,9.755000114440918,9.755000114440918,16300,PEAR,-0.03149613901374204,0.9928717212831368,-0.004603026731524972,-0.02935324086519986,-0.024750214133674887,6.842484489180327
2021-04-21,9.760000228881836,9.8100004196167,9.75,9.8100004196167,9.8100004196167,35000,PEAR,0.027874649751740144,0.9938837495361653,0.005106859184111735,0.005638165508000448,0.0005313063238887132,5.458276554494138
2021-04-22,9.789999961853027,9.8100004196167,9.770000457763672,9.8100004196167,9.8100004196167,15300,PEAR,-0.011299477645120626,0.9959225320956112,0.0020487825594458953,0.0,-0.0020487825594458953,-5.515215654791904
2021-04-23,9.819999694824219,9.829999923706055,9.779999732971191,9.829999923706055,9.829999923706055,7300,PEAR,0.006857190813337022,0.9949135105673518,0.0010273172898729766,0.002038685344942781,0.0010113680550698045,6.674851947819241
2021-04-26,9.822999954223633,9.822999954223633,9.800000190734863,9.800000190734863,9.800000190734863,600,PEAR,0.021566353159330198,0.9976585805155298,-0.0023369145960337556,-0.0030518548529022693,-0.0007149402568685137,-9.228558542932172
2021-04-27,9.800000190734863,9.930000305175781,9.760000228881836,9.930000305175781,9.930000305175781,39900,PEAR,0.0,0.9828801539708577,0.013101652612856274,0.013265317541914179,0.0001636649290579044,0.0
2021-04-28,9.819999694824219,9.819999694824219,9.800000190734863,9.8100004196167,9.8100004196167,27200,PEAR,0.0405555301242404,0.9979633905589735,-0.0010092940652198334,-0.012084580248858057,-0.011075286183638223,-40.18207529577323
2021-04-29,9.8100004196167,9.82699966430664,9.800000190734863,9.800000190734863,9.800000190734863,14400,PEAR,0.005339048794113621,0.9972525211667764,-0.0010104314986943519,-0.0010193912797229476,-8.959781028595754e-06,-5.283929490532088
2021-04-30,9.779999732971191,9.8100004196167,9.779999732971191,9.8100004196167,9.8100004196167,3100,PEAR,0.010090309868690639,0.996941826160831,0.003068173839168954,0.001020431498694352,-0.002047742340474602,3.288702139323273
2021-05-03,9.8100004196167,9.819999694824219,9.770000457763672,9.8100004196167,9.8100004196167,10100,PEAR,-0.038906401330611295,0.994908427839677,1e-05,0.0,-1e-05,-3890.6401330611293
2021-05-04,9.770000457763672,9.789999961853027,9.75,9.779999732971191,9.779999732971191,7700,PEAR,-0.036652081571496575,0.995914202041993,0.0010324208057807438,-0.003058173839168954,-0.004090594644949697,-35.50110707404749
2021-05-05,9.75,9.779999732971191,9.6850004196167,9.739999771118164,9.739999771118164,66300,PEAR,-0.02952870185921541,0.9902863685124426,-0.0010167175684632867,-0.004089975761264686,-0.003073258192801399,29.043170665228534
2021-05-06,9.699999809265137,9.739999771118164,9.699999809265137,9.739999771118164,9.739999771118164,50200,PEAR,-0.03452312155178938,0.9958932276393231,0.004116772360676913,0.0,-0.004116772360676913,-8.385968066039194
2021-05-07,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,PEAR,0.024848475600733888,1.0,1e-05,0.0,-1e-05,2484.8475600733886
2021-05-10,9.706999778747559,9.779999732971191,9.706999778747559,9.75,9.75,15200,PEAR,-0.033707847425643256,0.9925357917978741,0.004420279102814551,0.0010267175684632868,-0.0033935615343512644,-7.625728294889853
2021-05-11,9.75,9.75,9.75,9.75,9.75,0,PEAR,-0.055691544609195454,1.0,1e-05,0.0,-1e-05,-5569.154460919545
2021-05-12,9.725000381469727,9.75,9.699999809265137,9.75,9.75,4800,PEAR,-0.06351266860195182,0.9948717753092448,0.0025740634390023953,0.0,-0.0025740634390023953,-24.674088307072495
2021-05-13,9.699999809265137,9.779999732971191,9.699999809265137,9.779999732971191,9.779999732971191,6500,PEAR,-0.05467127835852914,0.9918200484774706,0.008189951522529371,0.0030768956893529875,-0.005113055833176384,-6.675409275395143
