,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2020-10-09,9.710000038146973,9.949999809265137,9.699999809265137,9.949999809265137,9.949999809265137,51300,PSFE,0.013918241202884873,0.974874371377655,0.02413058047425125,,,0.5767884953176512
2020-10-12,9.720000267028809,9.9399995803833,9.720000267028809,9.859999656677246,9.859999656677246,30800,PSFE,0.02558902074986724,0.9778672713640085,0.0142087215540752,-0.009045241639510926,-0.023253963193586125,1.8009375898092719
2020-10-13,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,2100,PSFE,-0.0010406790726970039,1.0,1e-05,0.004056791404241089,0.0040467914042410895,-104.06790726970038
2020-10-14,9.864999771118164,9.864999771118164,9.859999656677246,9.859999656677246,9.859999656677246,200,PSFE,-0.008021807225404909,0.9994931460155168,-0.0004971110157222058,-0.004040400342860351,-0.003543289327138145,16.13685267817045
2020-10-15,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,1500,PSFE,-0.004661535218957846,1.0,1e-05,-0.005578027729871038,-0.0055880277298710375,-466.1535218957846
2020-10-16,9.859999656677246,9.859999656677246,9.770000457763672,9.770000457763672,9.770000457763672,516200,PSFE,-0.003612004098706767,0.9908722918816101,-0.009201790654733987,-0.003569591669837502,0.005632198984896485,0.3925327400106111
2020-10-19,9.800000190734863,9.800000190734863,9.760000228881836,9.770000457763672,9.770000457763672,367400,PSFE,-0.016508478266271776,0.9959183713189267,-0.003060596884911403,0.0,0.003060596884911403,5.3938754063489345
2020-10-20,9.829999923706055,9.829999923706055,9.739999771118164,9.739999771118164,9.739999771118164,20700,PSFE,0.0032764827183890954,0.9908443384245765,-0.009230262289817114,-0.003070694497426363,0.0061595677923907514,-0.3549717890469627
2020-10-21,9.850000381469727,9.850000381469727,9.720000267028809,9.720000267028809,9.720000267028809,628800,PSFE,-0.0027612409718876796,0.9868020193496154,-0.013364497003039388,-0.002053337223750229,0.011311159779289159,0.20661016806391674
2020-10-22,9.779999732971191,9.779999732971191,9.699999809265137,9.75,9.75,511500,PSFE,0.0018563265651803107,0.9918200484774706,-0.0030668956893529875,0.0030863921961969965,0.006153287885549984,-0.6052786769451339
2020-10-23,9.779999732971191,9.779999732971191,9.710000038146973,9.779999732971191,9.779999732971191,5200,PSFE,0.0036737764588716804,0.9928425667959653,1e-05,0.0030768956893529875,0.0030668956893529875,367.377645887168
2020-10-26,9.789999961853027,9.84000015258789,9.65999984741211,9.699999809265137,9.699999809265137,1183300,PSFE,-0.01639550125792366,0.9817072863430351,-0.009268366428618457,-0.008179951522529372,0.001088414906089085,1.7689742182935657
2020-10-27,9.699999809265137,9.710000038146973,9.670000076293945,9.6850004196167,9.6850004196167,959400,PSFE,0.006374642083539106,0.9958805394751923,-0.0015387236962898887,-0.0015463288601419434,-7.605163852054692e-06,-4.14281140851304
2020-10-28,9.680000305175781,9.6899995803833,9.595000267028809,9.670000076293945,9.670000076293945,824000,PSFE,-0.037307886361706455,0.9901961488680752,-0.0010241498245023395,-0.0015488221654973433,-0.0005246723409950038,36.42815286311777
2020-10-29,9.699999809265137,9.699999809265137,9.630000114440918,9.640000343322754,9.640000343322754,355900,PSFE,0.01642179549945344,0.9927835364741598,-0.006214010768209443,-0.0031023508515513054,0.0031116599166581375,-2.6427047058666995
2020-10-30,9.640000343322754,9.6899995803833,9.630000114440918,9.670000076293945,9.670000076293945,171700,PSFE,-0.024495802530529853,0.9938081043817745,0.0031123508515513054,0.0031120053841047213,-3.454674465841641e-07,-7.870514507810159
2020-11-02,9.649999618530273,9.720000267028809,9.649999618530273,9.670000076293945,9.670000076293945,524900,PSFE,0.0042175804325030875,0.9927982873893549,0.002078299649004457,0.0,-0.002078299649004457,2.0293418393846068
2020-11-03,9.680000305175781,9.739999771118164,9.680000305175781,9.710000038146973,9.710000038146973,522200,PSFE,0.018522283091455094,0.9938398904155729,0.003099570839684197,0.004136500676053423,0.0010369298363692258,5.975757306241227
2020-11-04,9.760000228881836,9.789999961853027,9.75,9.760000228881836,9.760000228881836,133500,PSFE,0.03854730976029597,0.995914202041993,1e-05,0.005149350209931125,0.005139350209931125,3854.730976029596
