,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2021-09-10,11.053999900817871,11.081000328063965,8.3100004196167,9.40999984741211,9.40999984741211,2313800,TMC,-0.04408816537336668,0.7499323322435633,-0.17469776621297034,,,0.25236822616048643
2021-09-13,9.39900016784668,15.390000343322754,9.210000038146973,12.449999809265137,12.449999809265137,12220100,TMC,0.0013975893433195719,0.5984405349375387,0.24507021591646455,0.32306057504231234,0.07799035912584779,0.005702811898594641
2021-09-14,11.960000038146973,14.65999984741211,10.609999656677246,10.890000343322754,10.890000343322754,14769400,TMC,-0.051639900562315155,0.7237380468697755,-0.09824524895233762,-0.1253011638427055,-0.02705591489036789,0.5256223696615352
2021-09-15,10.960000038146973,10.960000038146973,8.760000228881836,10.0,10.0,7219400,TMC,0.019131731123073203,0.7992700910941699,-0.09599000381469731,-0.08172638340351024,0.014263620411187075,-0.19930961936417682
2021-09-16,12.989999771118164,13.680000305175781,11.140000343322754,12.390000343322754,12.390000343322754,42511400,TMC,-0.011552404092385116,0.8143274923106524,-0.04841610259641877,0.23900003433227535,0.2874161369286941,0.23860665094591113
2021-09-17,11.300000190734863,12.0,9.729999542236328,10.380000114440918,10.380000114440918,18341900,TMC,0.013878783044659393,0.8108332951863607,-0.08862199095865304,-0.16222761688340626,-0.07360562592475321,-0.1566065363069376
2021-09-20,10.069999694824219,11.149999618530273,8.520000457763672,8.899999618530273,8.899999618530273,15211700,TMC,-0.021613846416524085,0.7641256277358266,-0.13145068836429413,-0.14258193445023482,-0.011131246085940683,0.16442550956161475
2021-09-21,9.010000228881836,9.8100004196167,8.649999618530273,9.210000038146973,9.210000038146973,13962500,TMC,0.0029455053076399285,0.8817532363437197,0.021725505802036516,0.03483150931504109,0.01310600351300457,0.13557821550759114
2021-09-22,9.029999732971191,9.100000381469727,6.75,6.914999961853027,6.914999961853027,26397700,TMC,0.03083701026600294,0.7417582106639229,-0.30584680155975047,-0.2491856750041549,0.056661126555595576,-0.10082502124835396
2021-09-23,6.369999885559082,6.400000095367432,5.340000152587891,5.460000038146973,5.460000038146973,26369500,TMC,0.04487180314477501,0.8343750114087014,-0.1666566375557293,-0.21041213763306443,-0.04375550007733514,-0.2692470207180921
2021-09-24,5.639999866485596,5.929999828338623,5.079999923706055,5.110000133514404,5.110000133514404,17101900,TMC,-0.07975460601289375,0.8566610574640255,-0.10370814464252949,-0.06410254618814104,0.03960559845438845,0.769029339863316
