,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2022-05-10,10.350000381469727,10.862000465393066,8.149999618530273,8.65999984741211,8.65999984741211,380500,EVEX,-0.11764704660163672,0.7503221570001422,-0.19514018058142862,,,0.6028847890326956
2022-05-11,8.489999771118164,11.625,8.199999809265137,9.369999885559082,9.369999885559082,2449000,EVEX,0.03950613330294139,0.7053763276787215,0.09392676896359013,0.08198614903661272,-0.011940619926977411,0.42060568822776806
2022-05-12,8.4399995803833,8.4399995803833,6.059999942779541,6.440000057220459,6.440000057220459,822200,EVEX,0.061757660258624725,0.7180095075910332,-0.31054892940877604,-0.3127000922224449,-0.0021511628136688388,-0.19886611870212897
2022-05-13,6.5,6.769999980926514,6.014999866485596,6.349999904632568,6.349999904632568,481000,EVEX,0.21923938815922606,0.8884785647610014,-0.023612062617355555,-0.013975178849103154,0.009636883768252402,-9.285058730874223
2022-05-16,6.53000020980835,7.699999809265137,5.684999942779541,7.630000114440918,7.630000114440918,1005400,EVEX,-0.03302749259414994,0.7383116991690029,0.14417774418530532,0.20157483921764152,0.0573970950323362,-0.22907483246305446
2022-05-17,7.710000038146973,10.180000305175781,7.699999809265137,8.529999732971191,8.529999732971191,1089100,EVEX,0.017077827877348017,0.7563850273511538,0.09614126852216136,0.11795538729113386,0.021814118768972504,0.17763264558352937
2022-05-18,8.399999618530273,9.100000381469727,6.920000076293945,7.090000152587891,7.090000152587891,356200,EVEX,-0.03731348528365808,0.760439536946075,-0.18475719855418143,-0.16881589981969625,0.015941298734485188,0.20195957492132907
2022-05-19,6.960000038146973,8.5600004196167,6.889999866485596,8.350000381469727,8.350000381469727,483000,EVEX,0.06976746979846427,0.8049064870015645,0.16647709937971195,0.1777151201360594,0.011238020756347444,0.41908148362997377
2022-05-20,9.979999542236328,11.84000015258789,8.140000343322754,8.869999885559082,8.869999885559082,2958800,EVEX,-0.005434820636233795,0.6875000201367041,-0.1251308873729971,0.062275386866249116,0.18740627423924622,0.04343308634928305
2022-05-23,10.25,10.25,8.359999656677246,9.09000015258789,9.09000015258789,308500,EVEX,0.04371589398198483,0.8156097226026582,-0.1276027423476292,0.024802736174436957,0.15240547852206615,-0.34259368707679705
2022-05-24,8.670000076293945,10.149999618530273,8.359999656677246,9.699999809265137,9.699999809265137,780200,EVEX,-0.08202439592097022,0.8236453173273892,0.10619554156953363,0.06710667177531149,-0.039088869794222145,-0.7723902030977743
2022-05-25,9.579999923706055,10.75,9.039999961853027,9.050000190734863,9.050000190734863,376900,EVEX,0.007604555154464343,0.8409302290095839,-0.05855350517139108,-0.06701027126922354,-0.008456766097832462,-0.12987361101961642
2022-05-26,9.15999984741211,10.180000305175781,9.09000015258789,9.430000305175781,9.430000305175781,356500,EVEX,0.011320743513260512,0.8929272966687726,0.028642073067429098,0.04198896203670266,0.013346888969273562,0.3952487477637965
2022-05-27,9.5600004196167,10.270000457763672,9.199999809265137,9.329999923706055,9.329999923706055,224700,EVEX,0.12126867148811882,0.8958129892107588,-0.02464171466145999,-0.010604493980221785,0.014037220681238204,-4.92127569668619
2022-05-31,9.380000114440918,9.9399995803833,8.609999656677246,8.710000038146973,8.710000038146973,209500,EVEX,-0.024958417579850734,0.8661971851255583,-0.07691308534552961,-0.06645229267191743,0.010460792673612176,0.32450157821293774
2022-06-01,8.5600004196167,10.149999618530273,8.5600004196167,10.100000381469727,10.100000381469727,206500,EVEX,0.02559728531566985,0.8433498267319337,0.1524852379889446,0.15958672069288227,0.007101482703937678,0.16786730081718265
2022-06-02,10.109999656677246,10.239999771118164,9.279999732971191,9.800000190734863,9.800000190734863,130600,EVEX,0.11148079433292146,0.9062499941792338,-0.031622597949892146,-0.0297029880598092,0.0019196098900829475,-3.5253521709243905
2022-06-03,9.75,10.09000015258789,9.5,9.960000038146973,9.960000038146973,56900,EVEX,-0.0613772242437437,0.941526249388949,0.02109434109866153,0.01632651472429325,-0.004767826374368279,-2.9096535396233913
2022-06-06,10.079999923706055,10.199000358581543,7.449999809265137,7.579999923706055,7.579999923706055,489100,EVEX,0.022328527418098654,0.7304637265745981,-0.32980530674972447,-0.23895583386801966,0.09084947288170481,-0.06770214717934434
2022-06-07,7.710000038146973,9.484999656677246,7.449999809265137,8.430000305175781,8.430000305175781,1002135,EVEX,-0.049921950458924114,0.7854507199713485,0.08541928125313929,0.11213725462072821,0.026717973367588924,-0.5844342135235352
