,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2021-01-12,10.0,10.170000076293945,9.90999984741211,10.050000190734863,10.050000190734863,332972.0,OCA,,0.9744345892889528,0.004985143262281545,,,
2021-01-13,10.100000381469727,10.390000343322754,10.010000228881836,10.210000038146973,10.210000038146973,336908.0,OCA,,0.9634263617050668,0.010783717557910012,0.015920382524929,0.005136664967018988,
2021-01-14,10.390000343322754,10.390000343322754,10.170000076293945,10.220000267028809,10.220000267028809,117509.0,OCA,,0.978825769031837,-0.016624057911171452,0.0009794543432393166,0.01760351225441077,
2021-01-15,10.300000190734863,10.300000190734863,10.170000076293945,10.220000267028809,10.220000267028809,75766.0,OCA,,0.9873786298996522,-0.007817780980020683,0.0,0.007817780980020683,
2021-01-19,10.300000190734863,10.300000190734863,10.210000038146973,10.279999732971191,10.279999732971191,33513.0,OCA,,0.9912621212697794,-0.0019355698719061942,0.005870789077760508,0.007806358949666702,
2021-01-20,10.239999771118164,10.279999732971191,10.15999984741211,10.180000305175781,10.180000305175781,29551.0,OCA,,0.9883268590781958,-0.005883856988577584,-0.009727571049898076,-0.003843714061320492,
2021-01-21,10.279999732971191,10.449999809265137,10.1899995803833,10.289999961853027,10.289999961853027,41166.0,OCA,,0.9751195948681917,0.0009818395450833972,0.010805466933170749,0.009823627388087352,
2021-01-22,10.329999923706055,10.329999923706055,10.199999809265137,10.279999732971191,10.279999732971191,45075.0,OCA,,0.9874152840850866,-0.004853831909887706,-0.0009718395450833972,0.003881992364804309,
2021-01-25,10.329999923706055,10.541600227355957,10.149999618530273,10.479999542236328,10.479999542236328,172485.0,OCA,,0.9628518820312061,0.014322941324639116,0.01945523486967371,0.005132293545034593,
2021-01-26,10.569999694824219,10.569999694824219,10.210000038146973,10.380000114440918,10.380000114440918,147747.0,OCA,,0.9659413749223166,-0.01829439097192005,-0.009541930549938904,0.008752460421981145,
2021-01-27,10.390000343322754,10.390000343322754,10.010000228881836,10.050000190734863,10.050000190734863,214499.0,OCA,,0.9634263617050668,-0.03382086031195681,-0.03179189981384978,0.002028960498107031,
2021-01-28,10.140000343322754,10.199999809265137,10.050000190734863,10.119999885559082,10.119999885559082,116009.0,OCA,,0.9852941547710597,-0.001966329840893687,0.006965143631415316,0.008931473472309003,
2021-01-29,10.119999885559082,10.149999618530273,10.050000190734863,10.100000381469727,10.100000381469727,303250.0,OCA,,0.990147839255792,-0.0019701488449493476,-0.0019762356043001583,-6.086759350810728e-06,
2021-02-01,10.109999656677246,10.229999542236328,10.070199966430664,10.180000305175781,10.180000305175781,209624.0,OCA,,0.9843793174040816,0.0068862913948976485,0.007920784226189692,0.0010344928312920436,
2021-02-02,10.220000267028809,10.3100004196167,10.170000076293945,10.229999542236328,10.229999542236328,60795.0,OCA,,0.9864209177861548,0.0009874463005824963,0.004911516263425453,0.003924069962842957,
