,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2021-02-17,10.5,11.119999885559082,10.449999809265137,10.789999961853027,10.789999961853027,3333000,PRDS,-0.005838032790532077,0.9397481939578042,0.026886734279730585,,,-0.21713432095519547
2021-02-18,10.779999732971191,10.789999961853027,10.5600004196167,10.649999618530273,10.649999618530273,356300,PRDS,-0.007169807943156803,0.9786840089852207,-0.01219658395280383,-0.01297500869487589,-0.0007784247420720598,0.5878537770002855
2021-02-19,11.0,11.0,10.699999809265137,11.0,11.0,103100,PRDS,0.0006562836554027118,0.9727272553877397,1e-05,0.03286388676115526,0.032853886761155256,65.62836554027118
2021-02-22,11.0,11.170000076293945,10.640000343322754,10.739999771118164,10.739999771118164,137100,PRDS,-0.024607095138204582,0.9525515014009707,-0.024198587935078408,-0.023636384443803227,0.000562203491275181,1.0168814479680444
2021-02-23,10.5600004196167,10.970000267028809,10.550000190734863,10.970000267028809,10.970000267028809,189600,PRDS,-0.0050136229714826674,0.9617137587902994,0.037384643339289196,0.021415316649182614,-0.015969326690106582,-0.13410915615753988
2021-02-24,10.899999618530273,10.989999771118164,10.649999618530273,10.850000381469727,10.850000381469727,109400,PRDS,0.009860197347546285,0.9690627698208498,-0.004598224451857046,-0.01093891364066335,-0.006340689188806304,-2.144348856995036
2021-02-25,10.75,10.8100004196167,10.550000190734863,10.649999618530273,10.649999618530273,148800,PRDS,-0.03519202121238085,0.9759481758751815,-0.009379707516583635,-0.018433249392417195,-0.00905354187583356,3.7519316194199224
2021-02-26,10.630000114440918,10.640000343322754,10.4399995803833,10.640000343322754,10.640000343322754,188400,PRDS,0.005558162482053319,0.9812029364204893,0.0009498711051838982,-0.0009388991141484615,-0.0018887702193323597,5.851491272573494
2021-03-01,10.550000190734863,11.0,10.550000190734863,10.579999923706055,10.579999923706055,49800,PRDS,0.030053817590480314,0.9590909264304421,0.002845513533792411,-0.005639137000061578,-0.008484650533853989,10.561825566306666
2021-03-02,10.65999984741211,10.65999984741211,10.350000381469727,10.420000076293945,10.420000076293945,209600,PRDS,-0.016928612525136666,0.970919374260813,-0.023022607424272156,-0.015122859032692948,0.007899748391579208,0.7353038781910192
2021-03-03,10.5,10.515000343322754,10.25,10.270000457763672,10.270000457763672,65100,PRDS,-0.027026402691170515,0.9747978759229395,-0.022385280621672953,-0.014395356759308475,0.007989923862364478,1.2073291886724942
2021-03-04,10.260000228881836,10.289999961853027,10.010000228881836,10.289999961853027,10.289999961853027,353100,PRDS,-0.02110213486468815,0.9727891414957043,0.002925425955530182,0.001947371294831468,-0.000978054660698714,-7.213354631245062
2021-03-05,10.300000190734863,10.319999694824219,10.15999984741211,10.289999961853027,10.289999961853027,43100,PRDS,0.0154580997392475,0.9844961383581867,-0.0009618395450835082,0.0,0.0009618395450835082,-16.071391344078503
2021-03-08,10.34000015258789,10.420000076293945,10.119999885559082,10.40999984741211,10.40999984741211,161400,PRDS,-0.02407017139681733,0.9712091949579368,0.006734274337200908,0.01166179650184107,0.004927522164640163,-3.57427841391179
2021-03-09,10.65999984741211,10.65999984741211,10.199999809265137,10.220000267028809,10.220000267028809,422400,PRDS,0.03685099962979543,0.9568480258225665,-0.04304279539011386,-0.0182516410344169,0.02479115435569696,-0.8561479173413405
2021-03-10,10.289999961853027,10.359999656677246,10.180000305175781,10.329999923706055,10.329999923706055,101700,PRDS,-0.00038169672335397475,0.9826255446460898,0.0038822131799083792,0.010763175518901047,0.006880962338992668,-0.09831936209205874
2021-03-11,10.350000381469727,10.5,10.210000038146973,10.399999618530273,10.399999618530273,34000,PRDS,0.025238666489519668,0.9723809560139974,0.0048176191244719176,0.006776349984628505,0.001958730860156587,5.238825618512588
2021-03-12,10.369999885559082,10.40999984741211,10.26099967956543,10.390000343322754,10.390000343322754,15900,PRDS,-0.005881895051674801,0.9856868232439292,0.0019349718097001934,-0.0009614688052203002,-0.0028964406149204936,-3.0397833302729866
