,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2021-04-06,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,300,BOAS,-0.0005260598791950732,1.0,1e-05,,,-52.60598791950732
2021-04-07,9.710000038146973,9.720000267028809,9.699999809265137,9.720000267028809,9.720000267028809,66500,BOAS,-0.0006964355744338846,0.997942339792776,0.0010388301036119885,0.01144647391065523,0.010407643807043242,-0.6704037282057904
2021-04-08,9.720000267028809,9.75,9.699999809265137,9.75,9.75,1700,BOAS,0.010261623933502051,0.9948717753092448,0.0030868956893529875,0.0030863921961969965,-5.034931559910923e-07,3.3242535434207965
2021-04-09,9.720000267028809,9.800000190734863,9.710000038146973,9.779999732971191,9.779999732971191,45600,BOAS,0.005125408395453057,0.9908163111391591,0.006144914885540077,0.0030768956893529875,-0.003068019196187089,0.8340894041533311
2021-04-12,9.869999885559082,9.869999885559082,9.699999809265137,9.75,9.75,174600,BOAS,-0.0036107728121699267,0.9827760812294766,-0.012297680570162294,-0.0030674574427700385,0.009230223127392256,0.2936141324837058
2021-04-13,9.670000076293945,9.75,9.670000076293945,9.729999542236328,9.729999542236328,12000,BOAS,0.010548708258122819,0.9917948796198919,0.006176440777508275,-0.002051329001402258,-0.008227769778910533,1.7078943420839245
2021-04-14,9.75,9.859999656677246,9.729999542236328,9.84000015258789,9.84000015258789,266600,BOAS,-0.009878449674107004,0.9868154037558327,0.009156356828482416,0.011305304781780157,0.002148947953297741,-1.0788624623472947
2021-04-15,9.75,9.880000114440918,9.75,9.800000190734863,9.800000190734863,11200,BOAS,0.013055420174782562,0.9868420938324782,0.005112060179767553,-0.004065036710645509,-0.009177096890413062,2.553847121450788
2021-04-16,9.819999694824219,9.829999923706055,9.75,9.829999923706055,9.829999923706055,12600,BOAS,0.0009673274813244426,0.9918616557144495,0.0010273172898729766,0.003061197182379072,0.0020338798925060952,0.941605374366909
2021-04-19,9.829999923706055,9.84000015258789,9.75,9.779999732971191,9.779999732971191,6800,BOAS,-0.009789850945085554,0.9908536431715176,-0.005102494079759334,-0.005086489432648222,1.6004647111111242e-05,1.9186403339339702
2021-04-20,9.84000015258789,9.84000015258789,9.800000190734863,9.800000190734863,9.800000190734863,1400,BOAS,-0.009234791831184364,0.9959349632893545,-0.004071628681073202,0.0020450366369892947,0.006116665318062497,2.2680830091682753
2021-04-21,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,100,BOAS,0.01189228129776998,1.0,1e-05,-0.003061197182379072,-0.003071197182379072,1189.228129776998
2021-04-22,9.75,9.819999694824219,9.699999809265137,9.770000457763672,9.770000457763672,7100,BOAS,-0.00944856589330434,0.9877800520073,0.0020571296649509086,0.0,-0.0020571296649509086,-4.593082319645524
2021-04-23,9.90999984741211,9.90999984741211,9.710000038146973,9.710000038146973,9.710000038146973,7200,BOAS,0.014357615081555863,0.9798183842235513,-0.02058730262403825,-0.006141291382337655,0.014446011241700595,-0.6974014684561712
2021-04-26,9.850000381469727,9.850000381469727,9.75,9.770000457763672,9.770000457763672,600,BOAS,0.008701745037853259,0.9898476774013276,-0.008178323434773493,0.0061792398950546445,0.014357563329828137,-1.0640010886405182
2021-04-27,9.739999771118164,9.739999771118164,9.699999809265137,9.699999809265137,9.699999809265137,200,BOAS,-0.0034345640809080313,0.9958932276393231,-0.004113707488614681,-0.007164856214813109,-0.003051148726198428,0.8349072194398158
2021-04-28,9.75,9.779999732971191,9.75,9.779999732971191,9.779999732971191,2800,BOAS,-0.002781323065609853,0.99693254255723,0.0030774574427700385,0.008247414977229361,0.005169957534459323,-0.9037730390534229
2021-04-29,9.829999923706055,9.829999923706055,9.789999961853027,9.789999961853027,9.789999961853027,11200,BOAS,0.0022432185139893424,0.9959308278572248,-0.0040757979580068986,0.0010225183184946474,0.005098316276501546,-0.5503752975739494
2021-04-30,9.729999542236328,9.770000457763672,9.729999542236328,9.770000457763672,9.770000457763672,1600,BOAS,-0.008511961175354799,0.9959057406700982,0.004104259329901817,-0.002042850272449881,-0.006147109602351698,-2.0739335629550544
2021-05-03,9.739999771118164,9.75,9.720000267028809,9.75,9.75,8200,BOAS,-0.00483858197885767,0.996923104310647,0.0010356645007010734,-0.0020471296649509085,-0.003082794165651982,-4.671958897483002
2021-05-04,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,400,BOAS,-0.018828201194453165,1.0,1e-05,-0.0010256645007010734,-0.0010356645007010734,-1882.8201194453163
2021-05-05,9.75,9.75,9.720000267028809,9.720000267028809,9.720000267028809,153200,BOAS,-0.0037466591942640903,0.996923104310647,-0.0030763921961969964,-0.002053337223750229,0.0010230549724467674,1.217874365594761
