,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2020-10-07,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,9.899999618530273,12300,ASTR,,0.9949748551061977,-0.00504052451126109,,,
2020-10-08,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,19800,ASTR,,1.0,1e-05,0.0,-1e-05,
2020-10-09,9.899999618530273,9.899999618530273,9.800000190734863,9.800000190734863,9.800000190734863,10800,ASTR,,0.9898990473082204,-0.010194023045831346,-0.010100952691779574,9.307035405177119e-05,
2020-10-12,9.859999656677246,9.869999885559082,9.800000190734863,9.859999656677246,9.859999656677246,39700,ASTR,,0.9929078322557393,1e-05,0.006122394364758144,0.006112394364758144,
2020-10-13,9.829999923706055,9.850000381469727,9.829999923706055,9.850000381469727,9.850000381469727,2500,ASTR,,0.997969496752376,0.0020405032476239937,-0.001014125309907854,-0.0030546285575318477,
2020-10-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,ASTR,,1.0,1e-05,0.0,-1e-05,
2020-10-15,9.850000381469727,9.869999885559082,9.770000457763672,9.800000190734863,9.800000190734863,861100,ASTR,,0.989868345597276,-0.005092060179767554,-0.00507616129933619,1.5898880431363532e-05,
2020-10-16,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,100,ASTR,,1.0,1e-05,0.0,-1e-05,
2020-10-19,9.850000381469727,9.850000381469727,9.800000190734863,9.800000190734863,9.800000190734863,53600,ASTR,,0.9949238387006638,-0.005092060179767554,0.0,0.005092060179767554,
2020-10-20,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,200000,ASTR,,1.0,1e-05,0.0051020601797675535,0.005092060179767554,
2020-10-21,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,ASTR,,1.0,1e-05,0.0,-1e-05,
